# ./genrand 0 1024 10000 3 123456
# random trace
RD 000000A8 4 1143821665
RD 00000338 2 -16554
RD 00000148 4 1726045419
RD 00000260 2 -32669
RD 00000216 2 -2242
RD 000002D0 2 31675
RD 000002B3 1 124
RD 0000024D 1 -39
RD 0000031C 4 2119078964
RD 0000037C 2 7921
RD 00000320 4 -1035654103
RD 000000F4 4 -1085426388
RD 00000043 1 -29
RD 00000208 2 5716
RD 000000A9 1 45
RD 000002FB 1 81
RD 0000002D 1 75
RD 0000013A 2 -1908
RD 00000101 1 64
RD 00000328 4 1087317106
RD 00000245 1 -60
RD 0000011E 2 -19462
RD 00000266 2 -6742
RD 00000095 1 49
RD 0000011F 1 -6
RD 000001FC 4 1162246344
RD 00000324 4 -1990427430
RD 000000D4 4 1289256161
RD 000000F6 2 -19156
RD 00000074 4 1559108825
RD 000000AB 1 97
RD 00000247 1 -9
RD 00000080 1 117
RD 000000A0 2 8978
RD 00000108 1 -34
RD 000003CF 1 -78
RD 000003C4 4 -1026335112
RD 0000039C 4 2115084045
RD 000001A4 4 506179439
RD 000000F7 1 44
RD 00000115 1 100
RD 0000011C 4 1190835194
RD 0000020C 4 -2062213437
RD 00000022 2 11196
RD 00000168 1 22
RD 00000287 1 38
RD 0000027C 2 1997
RD 00000174 4 -2136747820
RD 000000A8 1 68
RD 00000118 4 619911715
RD 000001F4 4 960011216
RD 00000180 4 -791449498
RD 000000D6 2 31969
RD 00000262 1 119
RD 000002B4 4 -1382979961
RD 000002F2 1 -99
RD 00000117 1 -12
RD 00000049 1 91
RD 0000015C 4 1887584342
RD 00000150 1 70
RD 00000090 4 -409463485
RD 000003C8 4 -1887444280
RD 00000148 4 1726045419
RD 0000018A 2 -26647
RD 0000012F 1 -112
RD 00000142 1 79
RD 00000190 4 -90159494
RD 000001E0 4 -2097777990
RD 000001D0 2 5133
RD 00000302 2 -20232
RD 0000026C 2 -14827
RD 00000127 1 68
RD 0000004C 4 -1487487359
RD 000001F1 1 -40
RD 00000230 4 -740497235
RD 00000278 1 -59
RD 0000014C 2 24826
RD 00000128 4 1835028418
RD 00000389 1 -79
RD 0000010E 1 48
RD 000002D6 1 -80
RD 000002D8 2 31257
RD 00000294 4 605843945
RD 000002E6 2 -28105
RD 0000022A 2 4879
RD 00000318 4 898261311
RD 000000A7 1 -70
RD 000003EA 1 -31
RD 0000012C 4 -2055234160
RD 000001CE 2 24743
RD 00000321 1 69
RD 000001B2 2 -21498
RD 00000150 1 70
RD 00000340 4 580751787
RD 00000110 4 184659658
RD 000003F4 2 -290
RD 00000124 4 1714730564
RD 0000023A 2 -20038
RD 00000117 1 -12
RD 0000038A 1 -115
RD 00000098 1 31
RD 000002AC 4 -2045218785
RD 000002F4 1 -92
RD 000001B8 2 19510
RD 000000ED 1 27
RD 000002C4 2 3711
RD 000001B8 4 1278637534
RD 00000313 1 -71
RD 00000002 2 11967
RD 00000010 4 2140042949
RD 00000047 1 13
RD 00000380 4 -1897761992
RD 00000097 1 79
RD 0000021E 2 -31796
RD 000002FE 1 -19
RD 00000160 4 2056233895
RD 00000062 2 -20092
RD 000000A9 1 45
RD 00000220 4 -1559908245
RD 000001F6 2 -25648
RD 000001F9 1 -49
RD 0000014B 1 -21
RD 000001A0 2 -30869
RD 00000044 4 772233997
RD 00000082 2 -14831
RD 00000366 1 -30
RD 000000E8 4 2024961070
RD 0000022C 4 -768421183
RD 00000172 2 -10399
RD 000003CE 2 7858
RD 000000CD 1 121
RD 00000106 1 -60
RD 00000328 4 1087317106
RD 00000228 2 -30019
RD 000003BF 1 -31
RD 000000DA 1 11
RD 0000003C 4 1077226637
RD 000003A2 2 17860
RD 0000021C 1 -112
RD 000003B0 2 -16958
RD 0000006C 1 76
RD 00000098 2 8115
RD 000003B9 1 -37
RD 00000263 1 -19
RD 000002B5 1 -111
RD 000003AE 2 -29099
RD 000002AE 2 28703
RD 0000001C 4 -794535317
RD 000000A0 2 8978
RD 00000258 4 148947691
RD 00000340 4 580751787
RD 00000150 2 18134
RD 000001D0 4 336440691
RD 00000268 2 -7700
RD 00000358 1 -3
RD 00000123 1 60
RD 00000332 1 92
RD 0000026C 2 -14827
RD 000000FE 2 -8305
RD 0000005F 1 -51
RD 0000005C 2 4094
RD 000001C2 1 2
RD 00000198 4 -481262542
RD 00000308 2 20963
RD 00000038 4 -258221375
RD 000000EC 4 723221285
RD 000001FC 4 1162246344
RD 000003A4 2 27140
RD 00000184 4 145907999
RD 000001C0 4 -603192582
RD 00000007 1 0
RD 000000C1 1 80
RD 0000008A 2 -9317
RD 0000031C 2 32334
RD 000002DA 1 -94
RD 00000278 2 -14914
RD 000001A9 1 70
RD 00000318 2 13706
RD 000002E4 4 1123193399
RD 000001B1 1 72
RD 000001D4 2 2144
RD 00000290 4 -1723916288
RD 00000138 4 1189017740
RD 000003A0 1 -12
RD 0000002E 1 -13
RD 0000023A 2 -20038
RD 000002E8 4 -334646528
RD 0000016C 4 -1738384929
RD 00000034 2 8226
RD 0000003A 2 -9535
RD 000001E2 1 114
RD 00000184 4 145907999
RD 000000E8 4 2024961070
RD 000001A2 2 -13936
RD 000002BE 2 -15445
RD 00000074 4 1559108825
RD 000003B4 4 1751074077
RD 0000027B 1 -38
RD 0000006A 2 12559
RD 0000030A 2 21321
RD 00000020 4 1284058044
RD 000003B0 4 -1111312274
RD 0000027D 1 -51
RD 00000111 1 1
RD 00000288 4 1191344141
RD 000001BE 2 17010
RD 00000128 4 1835028418
RD 00000278 4 -977380390
RD 000000C1 1 80
RD 000002E8 4 -334646528
RD 000002A8 1 41
RD 000001CD 1 -53
RD 000002EA 2 -19712
RD 0000033D 1 -36
RD 00000263 1 -19
RD 0000008C 4 476882953
RD 000003F2 2 9229
RD 00000380 2 -28958
RD 000000A4 4 1796690618
RD 0000039A 1 -106
RD 00000094 2 -30927
RD 0000017A 2 472
RD 000003D0 4 869736860
RD 00000082 2 -14831
RD 00000130 2 -32692
RD 0000009A 1 39
RD 00000336 2 -2808
RD 000000B8 4 -1802118359
RD 0000039C 4 2115084045
RD 00000051 1 -4
RD 000001DE 1 -13
RD 00000064 4 -1693674774
RD 00000394 4 -1331321130
RD 000001EE 2 10766
RD 0000007F 1 65
RD 000001D2 2 -21133
RD 000003A8 4 -1246027670
RD 0000032E 1 -82
RD 000002DA 1 -94
RD 0000036C 4 -368906363
RD 000003D4 4 912701987
RD 000002BE 2 -15445
RD 000001EF 1 14
RD 00000058 4 2094649789
RD 00000134 4 -1336752940
RD 000002EC 4 -129078156
RD 00000207 1 103
RD 0000027A 2 23514
RD 000003C4 4 -1026335112
RD 00000294 4 605843945
RD 0000027F 1 -121
RD 0000001B 1 -67
RD 000000E4 4 -1044274098
RD 000000AC 2 -26114
RD 000003F4 4 -18992833
RD 000003F4 1 -2
RD 0000013F 1 18
RD 0000030C 4 851426875
RD 00000218 2 29769
RD 000001FE 2 30920
RD 00000310 4 341545401
RD 00000330 4 1027562726
RD 000002C2 2 -32022
RD 00000158 4 1422195501
RD 000000E6 1 -92
RD 000001E4 4 -1478728288
RD 0000022F 1 -63
RD 00000168 4 379512439
RD 000002C6 2 27447
RD 00000120 4 976908348
RD 000003E0 4 -961154680
RD 000002E6 2 -28105
RD 000000EA 1 116
RD 000003DE 1 15
RD 00000018 2 -818
RD 000002D2 2 -6104
RD 000002F6 2 30
RD 00000288 4 1191344141
RD 0000000C 1 117
RD 00000340 4 580751787
RD 000002BF 1 -85
RD 00000104 4 19645562
RD 0000022C 4 -768421183
RD 00000320 1 -62
RD 00000084 4 1666841547
RD 00000254 4 -555864312
RD 00000084 2 25433
RD 00000052 2 -5662
RD 000000CC 4 -1250318516
RD 0000000C 4 1974487711
RD 00000011 1 -114
RD 000003EC 4 1409250951
RD 000002D0 4 2075912232
RD 00000381 1 -30
RD 00000358 1 -3
RD 0000033A 2 18237
RD 00000110 2 2817
RD 0000030A 1 83
RD 00000290 2 -26305
RD 0000026C 1 -58
RD 000003BE 1 120
RD 00000268 1 -31
RD 00000153 1 -9
RD 00000168 4 379512439
RD 00000286 2 806
RD 000000C4 4 1751081388
RD 000002FB 1 81
RD 0000001C 2 -12124
RD 000002B0 4 1485840508
RD 000002CC 2 5098
RD 000003AD 1 117
RD 00000010 4 2140042949
RD 00000100 1 -76
RD 000000AA 2 21857
RD 0000022C 4 -768421183
RD 00000210 4 -291436249
RD 000002AE 2 28703
RD 00000084 4 1666841547
RD 000003EA 2 -7741
RD 000001AF 1 49
RD 000001DF 1 120
RD 0000008C 1 28
RD 000001A4 4 506179439
RD 000003F4 4 -18992833
RD 00000307 1 83
RD 0000022B 1 15
RD 000000A0 1 35
RD 00000375 1 104
RD 000001B5 1 -5
RD 000001F0 2 15832
RD 00000294 4 605843945
RD 0000035D 1 15
RD 000002B4 2 -21103
RD 000001EC 4 -97506802
RD 00000270 2 5257
RD 000002C4 4 243231543
RD 000003AE 2 -29099
RD 0000002C 4 -129240201
RD 00000058 2 31961
RD 000002E8 4 -334646528
RD 000002A8 4 695635522
RD 00000347 1 58
RD 000000D4 4 1289256161
RD 00000054 2 8161
RD 0000026C 2 -14827
RD 00000151 1 -42
RD 00000312 2 -28231
RD 00000260 4 -2140964883
RD 000003C1 1 -67
RD 00000320 4 -1035654103
RD 00000228 4 -1967320305
RD 000002C4 4 243231543
RD 00000176 2 -12076
RD 000003E4 4 -1991245799
RD 0000020C 2 -31467
RD 000002F0 4 156605782
RD 000000BD 1 39
RD 00000013 1 -59
RD 00000068 1 104
RD 00000372 1 -14
RD 00000321 1 69
RD 00000208 4 374663696
RD 0000038C 1 -76
RD 00000258 4 148947691
RD 00000060 2 22164
RD 00000010 2 32654
RD 00000030 1 -38
RD 0000006A 2 12559
RD 000000EE 2 31525
RD 00000214 2 -9819
RD 000002C7 1 55
RD 000001AE 2 561
RD 00000212 1 9
RD 000000C8 2 -29513
RD 00000224 4 -315239933
RD 00000098 2 8115
RD 00000171 1 10
RD 000003C0 4 -1531075057
RD 000001F0 2 15832
RD 000003BA 1 -15
RD 00000040 4 -1101575709
RD 000001B0 2 -15800
RD 000002CE 2 -25748
RD 0000010F 1 -37
RD 00000058 4 2094649789
RD 000002BC 1 26
RD 00000324 4 -1990427430
RD 00000250 2 -18690
RD 00000055 1 -31
RD 00000198 1 -29
RD 0000018E 2 -13852
RD 00000358 4 -37904990
RD 00000102 1 -121
RD 00000218 2 29769
RD 000000F6 2 -19156
RD 000001FC 2 17734
RD 0000013C 2 -10069
RD 000002E4 4 1123193399
RD 00000366 1 -30
RD 000003A8 4 -1246027670
RD 000001C6 2 27050
RD 00000082 1 -58
RD 0000018C 2 -21776
RD 000002F8 2 26275
RD 00000190 2 -1376
RD 00000378 4 621799103
RD 00000148 4 1726045419
RD 00000076 2 7385
RD 000000C0 2 14928
RD 0000001A 1 -92
RD 0000023C 4 -499874170
RD 00000368 4 -1735396828
RD 0000014C 4 1627028449
RD 000002BE 1 -61
RD 000000C4 4 1751081388
RD 000003C1 1 -67
RD 0000026E 2 -26756
RD 000003F0 1 -41
RD 00000298 4 -624114463
RD 000002C2 1 -126
RD 000001FE 2 30920
RD 000001E0 2 -32010
RD 000001BD 1 112
RD 00000298 2 -9524
RD 0000028C 2 6160
RD 0000028C 4 403737133
RD 0000009C 1 -108
RD 000001F0 4 1037599302
RD 00000174 2 -32605
RD 0000028E 2 -30163
RD 000000E6 1 -92
RD 00000244 4 1841572855
RD 0000032A 1 36
RD 00000124 4 1714730564
RD 00000330 1 61
RD 000002D8 4 2048500372
RD 0000039B 1 -45
RD 000002BF 1 -85
RD 000000BA 1 -37
RD 0000024E 1 22
RD 00000394 2 -20315
RD 000002CC 2 5098
RD 00000358 4 -37904990
RD 0000028C 2 6160
RD 00000326 1 124
RD 000001E8 1 -98
RD 00000294 4 605843945
RD 000003A0 4 -200063548
RD 000000F5 1 77
RD 00000130 4 -2142479665
RD 00000316 2 -10481
RD 000000A0 4 588389254
RD 000003BA 1 -15
RD 00000217 1 62
RD 00000252 2 -3528
RD 000002FE 2 -4779
RD 000002A5 1 39
RD 000001E4 4 -1478728288
RD 000002B2 1 32
RD 0000027C 4 130886279
RD 000003D8 4 1101762350
RD 000003A4 4 1778658639
RD 0000002E 2 -3209
RD 0000009C 1 -108
RD 00000212 2 2343
RD 000003C4 2 -15661
RD 00000088 4 1311562651
RD 00000000 4 -1683542337
RD 000000E8 4 2024961070
RD 000003FB 1 -57
RD 00000384 4 -799621528
RD 00000322 1 44
RD 00000198 2 -7344
RD 00000244 4 1841572855
RD 000003B4 4 1751074077
RD 00000110 2 2817
RD 0000003E 2 11405
RD 000003D4 2 13926
RD 00000374 4 1181249859
RD 00000017 1 -114
RD 000002E8 4 -334646528
RD 00000304 2 26179
RD 00000108 4 -566712054
RD 000000B4 2 -19999
RD 0000001C 2 -12124
RD 00000194 2 17174
RD 0000001C 4 -794535317
RD 00000258 1 8
RD 00000230 2 -11300
RD 00000256 1 47
RD 00000148 4 1726045419
RD 000002E1 1 -62
RD 000002C4 2 3711
RD 00000125 1 52
RD 0000029A 2 -15135
RD 0000013C 2 -10069
RD 000000CF 1 76
RD 000001DC 2 -25482
RD 0000006A 1 49
RD 0000015E 1 64
RD 000000B6 2 28112
RD 000001F8 4 1691308544
RD 0000004A 2 25158
RD 00000144 2 11269
RD 00000328 4 1087317106
RD 000001B6 1 -78
RD 000001F8 4 1691308544
RD 00000030 2 -9622
RD 00000030 4 -630571672
RD 00000174 2 -32605
RD 0000000D 1 -80
RD 000002E4 4 1123193399
RD 00000104 1 1
RD 00000370 2 28575
RD 000002E0 4 1287816794
RD 00000372 1 -14
RD 000002BA 2 26872
RD 000000D6 1 124
RD 0000001E 1 90
RD 000002C3 1 -22
RD 0000031C 4 2119078964
RD 00000272 2 -18957
RD 000003A4 4 1778658639
RD 00000180 4 -791449498
RD 00000124 2 26164
RD 0000012C 4 -2055234160
RD 000002DC 4 -345685861
RD 000002FD 1 -13
RD 0000036E 2 -4219
RD 0000009C 4 -1798550518
RD 000003E2 2 -3704
RD 000001FA 2 20992
RD 000000DC 4 2134857146
RD 000000D6 2 31969
RD 0000032C 1 -113
RD 00000306 2 12371
RD 0000021C 4 -1867021364
RD 00000268 4 -504561838
RD 0000001C 4 -794535317
RD 0000036C 4 -368906363
RD 000001CC 4 -456433497
RD 0000034C 1 -116
RD 000002CE 2 -25748
RD 00000158 2 21700
RD 0000025C 1 21
RD 000000B8 4 -1802118359
RD 000003E4 4 -1991245799
RD 00000298 4 -624114463
RD 000001AB 1 30
RD 00000138 4 1189017740
RD 00000007 1 0
RD 00000130 4 -2142479665
RD 00000328 4 1087317106
RD 0000019C 1 -110
RD 00000206 2 -31641
RD 0000018C 4 -1427060252
RD 00000164 4 -1791671813
RD 0000006A 1 49
RD 00000196 2 20395
RD 0000005C 2 4094
RD 0000015A 2 -1235
RD 00000070 1 -20
RD 0000039B 1 -45
RD 000003B8 1 -20
RD 000001A0 2 -30869
RD 00000080 2 30038
RD 0000035C 4 -1727067205
RD 00000054 4 534904592
RD 000001D4 2 2144
RD 000003F6 2 12607
RD 0000022E 1 -46
RD 00000246 2 11255
RD 0000038E 1 85
RD 000000D0 4 -110400853
RD 00000368 4 -1735396828
RD 000001B1 1 72
RD 00000066 1 -110
RD 0000036D 1 2
RD 00000160 2 31375
RD 000003EC 2 21503
RD 00000048 1 78
RD 0000027B 1 -38
RD 000003B8 2 -4901
RD 00000328 2 16591
RD 0000026C 4 -971663492
RD 00000387 1 104
RD 00000008 4 1393068424
RD 0000015B 1 45
RD 000003E4 4 -1991245799
RD 00000140 4 -419999924
RD 000001C4 4 934373802
RD 000002D6 1 -80
RD 000000DC 2 32575
RD 00000376 2 28995
RD 0000025A 2 -15637
RD 0000032C 2 -28702
RD 0000026C 1 -58
RD 00000376 2 28995
RD 0000029E 1 105
RD 000001B8 4 1278637534
RD 000000C2 2 3238
RD 000001E2 2 29370
RD 00000364 4 -1444027770
RD 000000D6 1 124
RD 00000307 1 83
RD 00000162 1 -93
RD 00000194 4 1125535659
RD 0000000C 2 30128
RD 00000030 2 -9622
RD 00000364 2 -22035
RD 00000192 2 18042
RD 00000308 2 20963
RD 0000023C 4 -499874170
RD 000002EC 2 -1970
RD 0000003E 1 44
RD 0000009F 1 10
RD 00000399 1 -115
RD 00000134 2 -20398
RD 000002CC 4 334142316
RD 0000004C 4 -1487487359
RD 000002EE 2 27764
RD 0000007C 1 -21
RD 000003CB 1 -56
RD 000001BA 1 117
RD 000001BC 1 -22
RD 0000022F 1 -63
RD 0000023E 2 -31098
RD 0000005A 1 -47
RD 000003F4 4 -18992833
RD 000003B0 4 -1111312274
RD 00000146 1 -111
RD 00000178 1 103
RD 0000022A 1 19
RD 000002C0 1 -80
RD 00000010 2 32654
RD 00000124 2 26164
RD 0000035C 4 -1727067205
RD 00000050 4 -1040389662
RD 00000012 1 118
RD 000002CC 2 5098
RD 000003E4 4 -1991245799
RD 000000F2 2 -11821
RD 000000F8 4 -1514079195
RD 00000238 4 690663866
RD 0000039D 1 17
RD 00000165 1 53
RD 00000030 2 -9622
RD 00000398 2 -19059
RD 000000D0 4 -110400853
RD 000002A8 4 695635522
RD 0000016C 4 -1738384929
RD 00000009 1 8
RD 000002FC 4 166980949
RD 00000212 1 9
RD 00000304 4 1715679315
RD 0000038C 4 -1266854621
RD 000001E1 1 -10
RD 0000003C 1 64
RD 000002FA 2 -19631
RD 00000210 2 -4447
RD 00000134 2 -20398
RD 000001AA 1 88
RD 000000EA 2 29742
RD 00000120 4 976908348
RD 0000010E 2 12507
RD 000000C4 2 26719
RD 00000166 2 16891
RD 00000254 4 -555864312
RD 000003E4 4 -1991245799
RD 00000229 1 -67
RD 000003EC 1 83
RD 00000114 2 20068
RD 00000294 2 9244
RD 00000168 4 379512439
RD 000003C4 1 -62
RD 00000148 2 26337
RD 00000358 4 -37904990
RD 0000022C 2 -11726
RD 00000154 2 10357
RD 000001A4 4 506179439
RD 000001C4 4 934373802
RD 00000323 1 41
RD 000001C4 4 934373802
RD 000000AC 4 -1711379840
RD 000001EE 1 42
RD 00000088 2 20012
RD 0000000C 2 30128
RD 0000025C 2 5449
RD 000003B3 1 110
RD 00000308 4 1373852489
RD 00000274 4 1743059824
RD 0000032C 4 -1880969565
RD 000002D4 2 19535
RD 0000025A 2 -15637
RD 000002E0 4 1287816794
RD 0000017B 1 -40
RD 000002E4 4 1123193399
RD 0000008C 2 7276
RD 000000C6 2 25004
RD 00000378 4 621799103
RD 000002CE 2 -25748
RD 000002B0 4 1485840508
RD 00000038 4 -258221375
RD 000001FC 2 17734
RD 00000161 1 -113
RD 0000022C 1 -46
RD 000001A6 2 -20625
RD 0000032C 4 -1880969565
RD 000000EC 2 11035
RD 00000038 2 -3941
RD 000002B8 4 1579837688
RD 00000233 1 -83
RD 000001CB 1 47
RD 00000348 4 -592794517
RD 0000035C 4 -1727067205
RD 000003F0 4 -677960691
RD 00000194 1 67
RD 0000004E 2 -16767
RD 0000027E 2 10887
RD 000003D4 4 912701987
RD 00000360 1 -83
RD 00000395 1 -91
RD 000003A0 4 -200063548
RD 0000025A 2 -15637
RD 00000218 4 1950957242
RD 000001C2 2 762
RD 000002D0 2 31675
RD 0000002C 4 -129240201
RD 00000263 1 -19
RD 00000238 4 690663866
RD 0000032E 2 -20829
RD 0000000A 2 -30328
RD 00000384 2 -12202
RD 000001D4 4 140555860
RD 000000FC 4 -11346033
RD 00000258 4 148947691
RD 00000018 4 -53566275
RD 000003E2 1 -15
RD 000000E2 2 24823
RD 00000006 2 -21760
RD 0000018A 2 -26647
RD 00000024 1 36
RD 00000208 4 374663696
RD 00000106 2 -15238
RD 00000064 4 -1693674774
RD 0000037E 2 31692
RD 00000248 4 -2109864107
RD 00000256 2 12040
RD 000003F8 2 -30016
RD 000001AD 1 34
RD 0000034A 1 -84
RD 0000002C 4 -129240201
RD 000003F0 4 -677960691
RD 00000232 2 -5971
RD 00000150 4 1188475383
RD 00000360 2 -21092
RD 00000226 2 -11773
RD 00000072 2 -4341
RD 00000274 2 26596
RD 00000290 4 -1723916288
RD 000002FE 1 -19
RD 000002EC 4 -129078156
RD 0000026E 2 -26756
RD 00000100 4 -1270839434
RD 0000007F 1 65
RD 000001E4 4 -1478728288
RD 00000390 1 28
RD 00000197 1 -85
RD 000003DC 4 1023938530
RD 00000344 2 -1523
RD 000003D4 2 13926
RD 00000318 2 13706
RD 00000134 1 -80
RD 00000032 1 61
RD 00000118 2 9459
RD 0000004E 1 -66
RD 00000150 4 1188475383
RD 00000269 1 -20
RD 000001F1 1 -40
RD 000003E1 1 -75
RD 000001E8 2 -25042
RD 00000350 4 -1704152979
RD 00000048 4 1314611782
RD 000000C2 2 3238
RD 000002F0 2 2389
RD 00000024 1 36
RD 000003BC 4 -326010655
RD 000003E2 1 -15
RD 00000104 4 19645562
RD 000001A0 2 -30869
RD 0000003F 1 -115
RD 000003E2 2 -3704
RD 00000378 4 621799103
RD 00000172 2 -10399
RD 000002CC 4 334142316
RD 0000000C 4 1974487711
RD 00000314 4 -1466771697
RD 00000375 1 104
RD 000002C8 4 -168134021
RD 000000EB 1 46
RD 00000122 2 28732
RD 00000342 2 -28245
RD 00000265 1 -94
RD 000003BC 4 -326010655
RD 0000037C 4 519142348
RD 000002BE 2 -15445
