# ./genrand 0 1024 1000 3 12345
# random trace
RD 0000002B 1 -53
RD 00000316 2 -25498
RD 00000278 4 331818956
RD 000002A2 2 -16655
RD 000002C6 2 -3812
RD 00000168 4 642857764
RD 000002C4 1 -110
RD 0000027C 4 1345472891
RD 000003A4 1 14
RD 00000074 4 -1849357957
RD 000000D0 2 -28354
RD 0000025C 4 -1182266500
RD 0000018E 2 17696
RD 000003F4 4 462022580
RD 00000260 4 725403881
RD 000001B4 4 -457869188
RD 00000214 1 92
RD 000001EC 1 -12
RD 00000220 4 -2042852587
RD 00000130 4 -532258068
RD 00000330 4 -1284471079
RD 00000208 4 2092241521
RD 0000007C 2 -19141
RD 0000001D 1 -31
RD 00000342 1 33
RD 000002F0 4 -258529807
RD 00000389 1 6
RD 00000010 4 -1524234272
RD 000003AA 1 -8
RD 000002E4 4 582399551
RD 00000219 1 56
RD 0000016C 4 -42663184
RD 000003FA 1 121
RD 00000038 4 486513343
RD 000000D0 2 -28354
RD 00000084 4 437979713
RD 000000C0 2 -13810
RD 00000048 2 -22949
RD 0000019B 1 24
RD 0000005E 2 -2975
RD 00000104 4 1877687193
RD 00000067 1 0
RD 000000DB 1 -108
RD 000003F3 1 76
RD 000001A6 1 -77
RD 00000058 4 -356217141
RD 000001BE 1 -86
RD 000003EC 4 305238854
RD 000000D3 1 -32
RD 00000290 2 27815
RD 0000025C 2 -18040
RD 00000368 1 107
RD 000003BF 1 -10
RD 000003DE 1 -69
RD 000003E1 1 33
RD 0000030C 1 42
RD 0000004E 2 14322
RD 00000330 1 -77
RD 000003C0 4 -1894292066
RD 000001B2 2 16810
RD 000003E4 4 83989518
RD 00000072 1 -100
RD 000000C8 2 18262
RD 000000E4 1 -75
RD 000000FC 4 1609715054
RD 000001E4 4 -656521052
RD 0000001F 1 -48
RD 00000070 2 -30553
RD 0000031F 1 -67
RD 000001C4 4 2031733800
RD 000000C8 2 18262
RD 00000128 2 5056
RD 00000352 1 -72
RD 0000001D 1 -31
RD 0000037C 4 -1517506328
RD 0000031A 2 -26392
RD 00000348 4 -655367637
RD 000001CC 2 -24635
RD 00000290 4 1822912331
RD 00000268 1 -26
RD 000003E0 4 -2111758194
RD 00000160 2 32479
RD 00000246 2 21136
RD 00000258 2 22835
RD 00000170 4 298737034
RD 00000371 1 46
RD 00000367 1 -4
RD 000001A1 1 -109
RD 0000014F 1 -34
RD 00000234 1 -30
RD 00000202 2 1260
RD 000000A0 4 -821585430
RD 0000027C 4 1345472891
RD 00000068 2 9817
RD 00000342 1 33
RD 00000006 2 17932
RD 00000098 4 -559625068
RD 00000121 1 -113
RD 00000206 2 -28543
RD 0000026C 4 65614861
RD 0000001C 4 -1545508400
RD 000003DC 2 -3478
RD 000002D6 2 -30457
RD 0000005E 2 -2975
RD 00000090 4 1344880354
RD 000002EB 1 -42
RD 00000288 4 -1645939808
RD 000002B1 1 -36
RD 00000134 1 122
RD 000000A4 1 35
RD 00000364 4 612128508
RD 00000160 4 2128557691
RD 000003F4 1 27
RD 00000167 1 -88
RD 00000012 1 7
RD 00000166 1 -117
RD 000000D4 1 -97
RD 000001C3 1 -37
RD 000001D4 2 -784
RD 0000025B 1 -17
RD 00000188 2 22425
RD 00000160 1 126
RD 00000284 2 11999
RD 00000376 2 -3334
RD 0000009C 4 -545259377
RD 0000013C 1 78
RD 00000159 1 122
RD 00000190 4 -794580035
RD 00000304 2 -17836
RD 000003BA 1 15
RD 00000220 4 -2042852587
RD 00000254 2 4505
RD 00000030 4 1579908102
RD 00000290 4 1822912331
RD 000001D0 1 80
RD 0000027E 2 18811
RD 0000038D 1 28
RD 00000380 1 -67
RD 00000108 4 1750169456
RD 00000160 2 32479
RD 00000128 1 19
RD 000003C4 4 199549189
RD 0000029F 1 75
RD 000001A4 4 -1726630927
RD 00000240 2 -15710
RD 00000086 2 2625
RD 000001DA 2 -26163
RD 00000312 1 12
RD 000001F0 4 1909946989
RD 0000004E 2 14322
RD 00000084 1 26
RD 0000001A 1 14
RD 00000070 4 -2002281414
RD 00000010 2 -23258
RD 0000026E 1 52
RD 00000024 4 -1588763660
RD 00000274 1 -34
RD 000002B2 2 -9801
RD 00000270 4 1212479833
RD 000000BA 1 -62
RD 00000142 1 59
RD 0000022D 1 45
RD 000001D1 1 71
RD 00000062 1 -101
RD 00000071 1 -89
RD 000003CC 4 -1077159944
RD 000000FA 2 21486
RD 00000380 4 -1121475103
RD 000002E4 4 582399551
RD 0000002E 2 9115
RD 000000C1 1 14
RD 000001C4 4 2031733800
RD 00000300 2 -509
RD 00000314 2 9734
RD 000003A6 2 32323
RD 000002F8 4 1088692529
RD 0000018E 2 17696
RD 00000144 2 -893
RD 0000012E 2 -6490
RD 0000033C 4 -1338549109
RD 000003C0 2 -28905
RD 0000033C 2 -20425
RD 000001CC 4 -1614477874
RD 000003E0 4 -2111758194
RD 0000018C 4 234964256
RD 00000142 1 59
RD 00000320 1 -37
RD 0000019C 2 -19980
RD 0000036C 4 -2136181449
RD 00000300 4 -33317343
RD 00000118 4 -1815259406
RD 000002F0 4 -258529807
RD 000002BC 2 27231
RD 00000244 4 -1094233456
RD 000001F4 4 -936681683
RD 0000023C 1 -107
RD 000002E4 4 582399551
RD 000000F3 1 46
RD 000003E0 2 -32223
RD 00000296 2 -31846
RD 00000144 4 -58503664
RD 000000AC 2 -12196
RD 00000290 4 1822912331
RD 000001F8 4 1928919656
RD 000001F2 2 31341
RD 0000022C 4 422380386
RD 0000019A 1 -5
RD 000001CC 2 -24635
RD 0000000A 1 94
RD 00000180 2 20783
RD 00000170 4 298737034
RD 00000398 2 -8214
RD 00000334 4 1981956192
RD 00000218 4 389560148
RD 0000001E 2 27088
RD 000002DA 2 -5454
RD 00000388 4 872851125
RD 00000152 1 -53
RD 000001CC 4 -1614477874
RD 0000006A 2 -25414
RD 0000002E 2 9115
RD 00000233 1 -70
RD 00000168 4 642857764
RD 00000091 1 41
RD 000001EC 4 -198549692
RD 0000037B 1 -35
RD 00000372 1 101
RD 000000BC 1 59
RD 00000048 4 -1503968100
RD 00000200 4 330302700
RD 00000078 4 -1969797550
RD 000000F5 1 -119
RD 00000022 2 1879
RD 00000090 4 1344880354
RD 0000003E 2 -28631
RD 0000011C 1 -64
RD 00000154 2 30751
RD 00000284 4 786425364
RD 0000027A 2 10188
RD 0000013E 2 -19315
RD 00000054 4 -1293276722
RD 0000012C 4 1331488422
RD 00000364 4 612128508
RD 0000022C 4 422380386
RD 0000039F 1 52
RD 000003DC 4 -227886206
RD 000001C6 2 -13272
RD 000000DC 4 -1811898529
RD 0000027C 4 1345472891
RD 0000006A 2 -25414
RD 00000318 4 -356673304
RD 000002B3 1 -73
RD 0000016C 4 -42663184
RD 000000B7 1 46
RD 0000011C 1 -64
RD 00000090 4 1344880354
RD 0000028C 1 -51
RD 00000284 2 11999
RD 00000132 2 25324
RD 000002E6 2 -18881
RD 000001A0 2 9363
RD 000001DA 2 -26163
RD 00000088 4 1973877559
RD 000001D4 1 -4
RD 00000248 4 1875526281
RD 00000224 4 -1994615290
RD 0000028A 2 -3168
RD 000000CA 2 -16104
RD 00000368 4 1798908055
RD 000000E8 4 712840926
RD 0000027C 4 1345472891
RD 00000084 2 6683
RD 0000002D 1 56
RD 000000DA 1 -117
RD 000000B8 1 5
RD 00000366 2 22268
RD 000000C4 4 -1323268357
RD 0000029C 4 -592423093
RD 000001CC 4 -1614477874
RD 000000CC 4 -1282786759
RD 0000000A 2 24120
RD 0000029E 2 22347
RD 0000033C 1 -80
RD 00000353 1 46
RD 0000039A 1 -14
RD 0000012D 1 92
RD 0000009E 2 143
RD 00000078 2 -30057
RD 0000033E 2 23691
RD 00000228 2 -11608
RD 00000018 4 807276216
RD 000002B2 2 -9801
RD 000003CE 2 -10248
RD 000003F8 4 -11568655
RD 00000108 4 1750169456
RD 00000146 2 19984
RD 000002D4 4 26118407
RD 00000040 1 -104
RD 00000253 1 -21
RD 00000078 4 -1969797550
RD 0000039C 4 1990356276
RD 00000238 2 -5440
RD 000000D4 4 -1617031515
RD 000003A1 1 18
RD 00000375 1 -12
RD 0000010B 1 112
RD 000003CA 2 -19638
RD 00000078 1 -118
RD 000001B6 2 30844
RD 0000014C 4 -22267170
RD 0000000C 4 942869336
RD 000001FC 4 1012113123
RD 000001C0 2 16739
RD 00000290 4 1822912331
RD 000003C2 2 26014
RD 000000EE 2 6041
RD 00000344 2 31475
RD 00000360 2 16944
RD 000001BE 1 -86
RD 00000198 4 -1757349096
RD 0000011A 2 22258
RD 0000005C 4 -937495455
RD 00000210 4 1211154193
RD 00000205 1 77
RD 00000036 2 -3870
RD 000001AE 2 -8316
RD 000003B4 4 -1452501367
RD 00000120 1 63
RD 00000230 2 24003
RD 0000013A 1 -1
RD 000002B4 2 -24484
RD 00000240 2 -15710
RD 00000215 1 30
RD 00000309 1 -33
RD 000000BC 4 1002599691
RD 000002AA 2 -9641
RD 000001DA 2 -26163
RD 00000217 1 -49
RD 000003D8 4 -1737135932
RD 000000D8 4 1506904980
RD 00000260 1 43
RD 0000007C 4 -1254378645
RD 00000134 2 31452
RD 0000023C 4 -1786374629
RD 00000230 4 1573090234
RD 000000C8 2 18262
RD 000002F8 4 1088692529
RD 00000004 4 252528140
RD 00000352 2 -18386
RD 0000029A 2 26587
RD 00000374 4 670364410
RD 00000304 4 -1168875204
RD 0000019C 2 -19980
RD 00000152 2 -13459
RD 00000029 1 -62
RD 00000259 1 51
RD 0000018C 4 234964256
RD 00000180 1 81
RD 0000034C 4 726107358
RD 0000012A 2 21429
RD 0000004F 1 -14
RD 00000370 4 -1221696028
RD 000000D2 2 -20512
RD 00000287 1 20
RD 00000398 4 -538250619
RD 000000CA 2 -16104
RD 000000C0 4 -904989202
RD 0000015C 4 -616323893
RD 000000B0 4 -2046360715
RD 0000029C 2 -9040
RD 000003F0 4 135013196
RD 00000311 1 119
RD 0000007F 1 107
RD 0000016E 2 752
RD 0000001E 2 27088
RD 000002BE 1 46
RD 0000021A 2 14164
RD 0000012A 2 21429
RD 000003F6 2 -6220
RD 000001D2 2 30773
RD 00000158 4 -914714857
RD 00000202 1 4
RD 000002D0 2 -17243
RD 00000160 4 2128557691
RD 0000030C 4 711872794
RD 000003F4 4 462022580
RD 00000279 1 -57
RD 00000024 2 -24243
RD 0000027A 1 39
RD 000000C4 4 -1323268357
RD 00000038 2 7423
RD 0000011F 1 72
RD 000002EC 1 10
RD 00000270 4 1212479833
RD 00000236 2 -30215
RD 000001D7 1 -15
RD 0000021C 4 -1932183393
RD 000003CC 4 -1077159944
RD 00000047 1 120
RD 0000003B 1 -65
RD 00000247 1 -112
RD 0000025A 1 114
RD 00000388 4 872851125
RD 0000024C 4 -129569962
RD 0000001E 2 27088
RD 00000114 4 204700263
RD 000003EE 2 -27834
RD 000002C8 2 7627
RD 000002CC 2 21728
RD 000003F2 1 35
RD 00000008 4 1380277816
RD 00000070 4 -2002281414
RD 0000032C 1 83
RD 00000304 4 -1168875204
RD 00000166 2 -29784
RD 0000015A 2 -28905
RD 000002D5 1 -114
RD 00000054 1 -78
RD 000001FB 1 104
RD 00000245 1 -57
RD 000001F8 2 29432
RD 00000150 1 -14
RD 0000016A 2 15140
RD 00000134 4 2061259533
RD 0000031E 2 -4675
RD 00000160 1 126
RD 000001CE 2 1486
RD 00000288 2 -25116
RD 0000035F 1 -46
RD 00000096 2 23929
RD 0000026E 1 52
RD 0000032A 2 -5559
RD 00000127 1 -29
RD 000003EA 2 22939
RD 000001C6 2 -13272
RD 000002D9 1 -111
RD 00000034 4 -1291980574
RD 000001D0 2 20551
RD 0000026C 4 65614861
RD 000000E0 1 14
RD 00000114 4 204700263
RD 0000031C 4 -1093145155
RD 00000369 1 57
RD 00000125 1 -63
RD 00000359 1 -40
RD 0000036D 1 -84
RD 000002BA 2 2275
RD 00000019 1 30
RD 000003DA 2 26820
RD 000003FC 4 -1170967747
RD 000002C2 1 30
RD 00000225 1 28
RD 00000374 4 670364410
RD 0000001C 4 -1545508400
RD 00000154 4 2015328803
RD 00000237 1 -7
RD 00000024 2 -24243
RD 000000EE 2 6041
RD 0000031B 1 -24
RD 0000020C 2 -8079
RD 00000258 1 89
RD 0000026C 4 65614861
RD 0000017A 2 -13011
RD 000000A0 4 -821585430
RD 000003CE 2 -10248
RD 000000CB 1 24
RD 00000270 2 18500
RD 000000F4 2 25993
RD 00000228 2 -11608
RD 0000007E 2 -19605
RD 000000D4 4 -1617031515
RD 00000044 2 -6684
RD 000001EC 4 -198549692
RD 00000130 4 -532258068
RD 0000033C 1 -80
RD 00000366 2 22268
RD 0000011C 2 -16220
RD 0000031C 4 -1093145155
RD 0000017D 1 113
RD 0000001B 1 -72
RD 000002F0 4 -258529807
RD 000000C6 1 -122
RD 000003B8 4 1451823053
RD 00000345 1 -13
RD 00000386 2 -8689
RD 000001D4 4 -51334671
RD 00000065 1 -54
RD 0000035F 1 -46
RD 000003AE 2 6284
RD 00000070 2 -30553
RD 000003B2 2 -128
RD 000003CC 4 -1077159944
RD 0000032B 1 73
RD 00000348 4 -655367637
RD 000000CC 4 -1282786759
RD 00000380 4 -1121475103
RD 0000002E 2 9115
RD 0000014A 2 -14957
RD 000003C7 1 5
RD 000001CC 2 -24635
RD 000003DE 2 -17534
RD 000002CE 2 -13180
RD 000002E4 2 8886
RD 0000020A 2 4721
RD 00000176 2 -20810
RD 00000063 1 -101
RD 00000236 2 -30215
RD 0000000C 4 942869336
RD 00000104 4 1877687193
RD 00000298 4 -1951766565
RD 000000E8 1 42
RD 000002E2 1 -59
RD 0000014E 1 58
RD 000003E8 1 -37
RD 000001F4 4 -936681683
RD 000002FC 4 -33538556
RD 000000D2 2 -20512
RD 000003E1 1 33
RD 00000382 2 -23071
RD 0000036A 2 10391
RD 00000008 4 1380277816
RD 00000110 2 22147
RD 0000024C 2 -1978
RD 000002EA 2 32470
RD 00000234 4 -491681287
RD 000000FC 2 24562
RD 000002BC 2 27231
RD 000003A4 4 250838595
RD 00000104 2 28651
RD 0000029F 1 75
RD 00000242 2 12620
RD 000003CF 1 -8
RD 00000211 1 48
RD 000003EC 4 305238854
RD 0000036E 2 30007
RD 0000020E 2 -18863
RD 0000002E 2 9115
RD 00000004 2 3853
RD 0000019E 2 6147
RD 00000204 2 -28851
RD 000003CE 1 -41
RD 000003E4 4 83989518
RD 00000128 4 331371445
RD 000000F0 2 -28986
RD 00000318 4 -356673304
RD 000001A0 4 613660888
RD 0000037C 4 -1517506328
RD 00000182 2 31669
RD 00000396 2 27669
RD 00000138 2 -21847
RD 000001D4 4 -51334671
RD 00000176 1 -82
RD 00000128 2 5056
RD 0000033D 1 55
RD 0000029C 4 -592423093
RD 00000180 1 81
RD 000000E3 1 -64
RD 00000383 1 -31
RD 00000108 2 26705
RD 00000274 4 -555789001
RD 0000026C 4 65614861
RD 00000334 4 1981956192
RD 00000098 4 -559625068
RD 000000A8 4 1244123077
RD 00000358 1 -46
RD 00000012 2 2016
RD 000000E9 1 125
RD 00000208 2 31925
RD 00000378 2 -12899
RD 000002D5 1 -114
RD 00000224 2 -30436
RD 00000134 4 2061259533
RD 000003EC 4 305238854
RD 00000379 1 -99
RD 000000C7 1 -5
RD 000002F0 4 -258529807
RD 0000039C 4 1990356276
RD 00000240 4 -1029557940
RD 00000064 1 89
RD 0000019C 2 -19980
RD 00000324 2 -7873
RD 000002D0 1 -68
RD 00000216 2 16079
RD 00000222 1 -117
RD 0000022C 4 422380386
RD 000000DC 2 -27648
RD 000003A4 4 250838595
RD 00000374 4 670364410
RD 000003CA 1 -77
RD 000001AD 1 -117
RD 00000394 1 72
RD 000003EE 2 -27834
RD 000001F3 1 109
RD 00000237 1 -7
RD 00000164 2 25476
RD 000002D6 2 -30457
RD 0000029C 4 -592423093
RD 000001A4 2 -26347
RD 000001F2 2 31341
RD 00000302 2 -25055
RD 000003A4 4 250838595
RD 00000207 1 -127
RD 00000358 1 -46
RD 00000388 4 872851125
RD 00000214 4 1545486031
RD 000003BF 1 -10
RD 0000037E 1 -80
RD 000000EC 4 122689433
RD 0000024E 2 -5290
RD 00000004 4 252528140
RD 000003B0 4 946339712
RD 00000078 2 -30057
RD 00000124 2 31425
RD 000003D0 4 869759452
RD 0000029E 2 22347
RD 000003BC 4 746324726
RD 0000000C 4 942869336
RD 00000332 2 -31015
RD 000000A4 2 9123
RD 0000002C 4 -180870245
RD 0000037C 1 -91
RD 00000224 1 -119
RD 00000014 4 -1484291606
RD 00000342 2 8612
RD 000001E4 4 -656521052
RD 00000162 2 13947
RD 0000008E 2 -29437
RD 0000020D 1 113
RD 00000381 1 39
RD 000002DC 2 -3815
RD 00000326 1 -46
RD 00000002 2 10806
RD 0000037C 1 -91
RD 000000E8 4 712840926
RD 000003D4 4 1125082778
RD 00000256 1 -27
RD 00000028 2 -27710
RD 000000CE 1 58
RD 00000133 1 -20
RD 000003A6 2 32323
RD 00000031 1 43
RD 00000286 2 -6636
RD 0000031F 1 -67
RD 0000031E 1 -19
RD 00000254 4 295298555
RD 00000364 4 612128508
RD 0000020A 2 4721
RD 00000254 4 295298555
RD 0000037C 1 -91
RD 00000221 1 60
RD 00000274 4 -555789001
RD 000003F2 2 9036
RD 000000BC 4 1002599691
RD 000000F2 1 122
RD 000003CC 4 -1077159944
RD 0000033A 2 18846
RD 00000094 4 -280535687
RD 00000074 4 -1849357957
RD 000000E1 1 -108
RD 0000015C 4 -616323893
RD 000000C6 2 -30981
RD 00000246 1 82
RD 000001DC 2 -2749
RD 00000308 4 2145325706
RD 000002B4 2 -24484
RD 000000B4 4 1331818286
RD 00000360 1 66
RD 000002DF 1 12
RD 00000000 2 11622
RD 000003F8 4 -11568655
RD 0000026E 2 13325
RD 00000390 4 1263751026
RD 000001EA 2 9616
RD 00000098 4 -559625068
RD 000002B8 4 112789731
RD 000002A8 2 -30215
RD 000003C3 1 -98
RD 00000018 4 807276216
RD 000001FE 2 -24861
RD 000000F0 4 -1899595218
RD 00000315 1 6
RD 000002D8 4 1217522354
RD 00000034 4 -1291980574
RD 000003E2 2 8334
RD 000002D8 4 1217522354
RD 000000E4 4 -1244349187
RD 00000142 1 59
RD 00000088 1 117
RD 0000032B 1 73
RD 0000020C 4 -529418671
RD 00000288 4 -1645939808
RD 0000016C 1 -3
RD 000000F6 2 -11074
RD 0000030B 1 -118
RD 000002B0 1 48
RD 0000029C 4 -592423093
RD 00000383 1 -31
RD 000000C5 1 32
RD 00000142 2 15211
RD 000000FD 1 -14
RD 000003EE 1 -109
RD 00000084 1 26
RD 00000250 2 2399
RD 0000033C 4 -1338549109
RD 000003E6 2 -27634
RD 00000304 4 -1168875204
RD 00000341 1 58
RD 00000060 4 -1233806437
RD 00000278 4 331818956
RD 0000038A 2 -22859
RD 0000008A 2 -1225
RD 0000008A 2 -1225
RD 00000266 2 31347
RD 00000254 4 295298555
RD 00000034 1 -78
RD 000002DC 4 -249962740
RD 0000033A 2 18846
RD 00000288 4 -1645939808
RD 00000152 2 -13459
RD 000002C4 1 -110
RD 000000E8 2 10877
RD 0000024C 2 -1978
RD 00000058 4 -356217141
RD 0000000A 2 24120
RD 0000006A 1 -100
RD 00000024 4 -1588763660
RD 000001DF 1 54
RD 00000116 2 31335
RD 00000290 2 27815
RD 00000392 2 20338
RD 00000119 1 -51
RD 00000312 1 12
RD 00000204 1 -113
RD 0000003C 4 -519794647
RD 00000102 1 46
RD 00000034 2 -19715
RD 000000DA 2 -29804
RD 00000236 1 -119
RD 000000A8 2 18983
RD 000002AA 2 -9641
RD 000003C8 4 165262154
RD 0000008A 2 -1225
RD 0000017C 4 -2123236865
RD 0000010C 1 -94
RD 00000186 2 24026
RD 00000324 1 -31
RD 000000C2 2 -2578
RD 0000019C 2 -19980
RD 0000003C 4 -519794647
RD 000001F8 4 1928919656
RD 00000190 2 -12125
RD 000003F0 2 2060
RD 00000364 2 9340
RD 00000048 4 -1503968100
RD 000002A6 1 5
RD 000002E8 4 -2111144234
RD 00000138 2 -21847
RD 00000374 2 10228
RD 000002B4 4 -1604562388
RD 00000186 2 24026
RD 0000037C 4 -1517506328
RD 000001B6 1 120
RD 00000340 2 -15558
RD 00000220 1 -122
RD 00000296 1 -125
RD 000001A4 2 -26347
RD 0000037C 4 -1517506328
RD 00000101 1 -101
RD 0000005C 4 -937495455
RD 00000240 4 -1029557940
RD 00000158 1 -55
RD 00000164 4 1669630888
RD 000002FC 2 -512
RD 00000396 1 108
RD 00000040 4 -1734901702
RD 00000284 4 786425364
RD 00000188 4 1469710164
RD 00000209 1 -75
RD 000001A8 2 -20558
RD 000000A2 2 -26134
RD 000000F0 2 -28986
RD 00000020 4 1200883543
RD 0000022A 1 119
RD 0000026A 2 -546
RD 0000012E 2 -6490
RD 0000011A 1 86
RD 00000119 1 -51
RD 00000264 4 68909683
